"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Digsite Engineer","brc","Near Mint","English","","","2025-12-25 23:52:22.833000","71","False","False",""
"1","1","Diluvian Primordial","scd","Near Mint","English","","","2025-12-20 13:06:05.637000","47","False","False",""
"1","1","Dimension X Pizzasaur","tmc","Near Mint","English","","","2026-03-09 11:57:39.163000","16","False","False",""
"1","1","Dimir Aqueduct","clu","Near Mint","English","","","2025-08-17 01:26:28.890000","233","False","False",""
"1","1","Dimir Aqueduct","brc","Near Mint","English","","","2025-12-26 01:32:23.650000","182","False","False",""
"1","1","Dimir Aqueduct","dsc","Near Mint","English","","","2025-12-22 04:39:48.597000","270","False","False",""
"1","1","Dimir Aqueduct","mkc","Near Mint","English","","","2025-12-20 13:34:01.733000","258","False","False",""
"1","1","Dimir Guildgate","clu","Near Mint","English","","","2025-08-17 01:26:28.890000","234","False","False",""
"1","1","Dimir House Guard","rvr","Near Mint","English","","","2025-08-17 02:24:43.943000","73","False","False",""
"1","1","Dimir Signet","scd","Near Mint","English","","","2025-12-20 13:07:20.400000","263","False","False",""
"1","1","Dimir Signet","mkc","Near Mint","English","","","2025-12-20 13:12:20.170000","226","False","False",""
"1","1","Dimir Signet","brc","Near Mint","English","","","2025-12-25 23:47:11.300000","138","False","False",""
"1","1","Dimir Spybug","mkc","Near Mint","English","","","2025-12-20 13:12:20.170000","206","False","False",""
"1","1","Dinosaur","tlci","Near Mint","English","","","2026-02-14 12:16:41.957000","10","False","False",""
"1","1","Dinosaur Dragon","tdft","Near Mint","English","","","2026-02-25 01:38:49.203000","4","False","False",""
"1","1","Dinosaur Dragon","tdft","Near Mint","English","","","2026-02-25 00:12:15.373000","4","False","False",""
"1","1","Dinosaur Egg","tlci","Near Mint","English","","","2026-02-14 12:16:29.313000","11","False","False",""
"1","1","Dinotomaton","lci","Near Mint","English","","","2025-08-17 02:16:26.873000","144","False","False",""
"1","1","Dinotomaton","lci","Near Mint","English","","","2024-11-10 05:10:20.107000","144","False","False",""
"1","1","Diplomatic Relations","eoe","Near Mint","English","","","2025-08-17 03:03:26.607000","177","False","False",""
"1","1","Diplomatic Relations","eoe","Near Mint","English","","","2025-08-15 23:36:19.093000","177","False","False",""
"1","1","Dire Downdraft","blb","Near Mint","English","","","2025-08-17 02:28:53.167000","46","False","False",""
"1","1","Diregraf Captain","scd","Near Mint","English","","","2025-12-20 13:07:20.400000","224","False","False",""
"1","1","Dirgur Island Dragon // Skimming Strike","tdm","Near Mint","English","","","2025-04-12 21:46:46.227000","40","False","False",""
"1","1","Disa the Restless","m3c","Near Mint","English","etched","","2026-01-13 00:05:29.923000","144","False","False",""
"1","1","Disa the Restless","m3c","Near Mint","English","foil","","2025-12-21 22:15:33.117000","1","False","False",""
"1","1","Disciple of Bolas","ncc","Near Mint","English","","","2025-12-26 16:24:06.143000","247","False","False",""
"1","1","Disciple of the Vault","2xm","Good (Lightly Played)","English","","","2025-03-11 01:15:51.343000","86","False","False","1.66"
"1","1","Discovery // Dispersal","mkc","Near Mint","English","","","2025-12-20 13:12:20.170000","207","False","False",""
"1","1","Disdainful Stroke","soa","Near Mint","English","foil","","2026-05-08 11:29:57.987000","147","False","False",""
"1","1","Disenchant","scd","Near Mint","English","","","2025-12-20 13:06:05.637000","20","False","False",""
"1","1","Disinformation Campaign","mkc","Near Mint","English","","","2025-12-20 13:12:20.170000","208","False","False",""
"1","1","Dismal Backwater","dft","Near Mint","English","foil","","2026-01-12 23:43:52.813000","254","False","False",""
"2","2","Dismal Backwater","dft","Near Mint","English","","","2025-02-08 01:26:59.567000","254","False","False",""
"1","1","Dismal Backwater","dft","Near Mint","English","foil","","2025-08-17 01:26:28.890000","254","False","False",""
"1","1","Dismal Backwater","tdm","Near Mint","English","","","2025-04-12 21:17:38.433000","254","False","False",""
"1","1","Dismal Backwater","scd","Near Mint","English","","","2025-11-20 20:56:07.453000","298","False","False",""
"1","1","Disorder in the Court","mkc","Near Mint","English","","","2025-12-20 13:12:41.797000","209","False","False",""
"1","1","Disorienting Choice","dsc","Near Mint","English","","","2025-12-22 04:28:59.933000","32","False","False",""
"1","1","Dispatch","pip","Near Mint","English","","","2025-12-26 16:24:06.143000","159","False","False",""
"1","1","Dispelling Exhale","tdm","Near Mint","English","","","2025-06-11 18:46:02.637000","41","False","False",""
"1","1","Dispelling Exhale","tdm","Near Mint","English","","","2025-06-11 18:46:10.213000","41","False","False",""
"1","1","Distant Melody","scd","Near Mint","English","","","2025-12-20 13:07:20.400000","48","False","False",""
"1","1","Distorted Curiosity","one","Near Mint","English","","","2025-02-11 08:26:04.320000","46","False","False",""
"1","1","Distorted Curiosity","one","Near Mint","English","","","2024-11-10 06:26:08.453000","46","False","False",""
"1","1","Diversion Specialist","dsk","Near Mint","English","","","2025-02-11 08:26:04.320000","132","False","False",""
"1","1","Diversion Specialist","dsk","Near Mint","English","","","2024-12-26 21:25:56.950000","132","False","False",""
"1","1","Diversion Unit","dft","Near Mint","English","","","2026-01-12 23:12:41.270000","41","False","False",""
"1","1","Diversion Unit","dft","Near Mint","English","","","2025-11-21 15:35:19.577000","41","False","False",""
"1","1","Divert Disaster","eoe","Near Mint","English","","","2025-08-17 03:03:26.607000","55","False","False",""
"2","2","Divert Disaster","eoe","Near Mint","English","","","2025-08-17 02:56:28.717000","55","False","False",""
"1","1","Divert Disaster","eoe","Near Mint","English","","","2025-08-15 23:06:56.390000","55","False","False",""
"1","1","Divine Visitation","tdc","Near Mint","English","","","2025-12-26 23:09:53.907000","113","False","False",""
"1","1","Djinn of Fool's Fall","otj","Near Mint","English","","","2025-08-17 02:28:53.167000","43","False","False",""
"1","1","Doc Ock, Sinister Scientist","spm","Near Mint","English","","","2026-02-05 20:52:16.257000","29","False","False",""
"1","1","Doc Ock, Sinister Scientist","spm","Near Mint","English","","","2026-02-06 01:41:37.653000","29","False","False",""
"1","1","Doc Ock's Henchmen","spm","Near Mint","English","","","2026-02-06 01:41:37.653000","30","False","False",""
"1","1","Doc Ock's Tentacles","spm","Near Mint","English","","","2026-02-06 01:41:37.653000","162","False","False",""
"1","1","Dockworker Drone","eoe","Near Mint","English","","","2025-08-17 03:03:26.607000","11","False","False",""
"2","2","Dockworker Drone","eoe","Near Mint","English","","","2025-08-17 02:56:33.037000","11","False","False",""
"1","1","Dockworker Drone","eoe","Near Mint","English","","","2025-08-15 22:54:03.583000","11","False","False",""
"1","1","Dodgy Jalopy","ncc","Near Mint","English","","","2025-12-25 23:02:09.947000","58","False","False",""
"1","1","Dog","ttdc","Near Mint","English","","","2026-02-25 02:49:59.590000","3","False","False",""
"1","1","Dog Umbra","mh3","Near Mint","English","","","2025-02-11 08:26:04.320000","22","False","False",""
"1","1","Dogged Detective","mkc","Near Mint","English","","","2025-12-20 13:12:20.170000","127","False","False",""
"1","1","Dogmeat, Ever Loyal","pip","Near Mint","English","foil","","2025-12-20 13:07:20.400000","2","False","False",""
"1","1","Dogmeat, Ever Loyal","pip","Near Mint","English","etched","","2026-01-13 00:05:29.923000","1065","False","False",""
"1","1","Donatello, the Brains","tmc","Near Mint","English","foil","","2026-03-09 11:57:39.163000","2","False","False",""
"1","1","Don't Make a Sound","dsk","Near Mint","English","","","2025-02-11 08:26:04.320000","49","False","False",""
"1","1","Doom Whisperer","mkc","Near Mint","English","","","2025-12-26 23:09:53.907000","128","False","False",""
"1","1","Doomwake Giant","dsc","Near Mint","English","","","2025-12-22 04:28:46.833000","138","False","False",""
"1","1","Doppelgang","mkm","Near Mint","English","","","2025-08-30 16:37:13.577000","198","False","False","0.78"
"1","1","Double Jump // Flying Kick","tmc","Near Mint","English","","","2026-03-09 11:57:39.163000","35","False","False",""
"1","1","Dovin's Veto","war","Near Mint","English","","","2025-07-24 15:24:35.073000","193","False","False",""
"1","1","Dr. Madison Li","pip","Near Mint","English","foil","","2025-12-20 13:07:20.400000","3","False","False",""
"1","1","Dr. Madison Li","pip","Near Mint","English","etched","","2026-01-13 00:05:29.923000","1066","False","False",""
"1","1","Draconautics Engineer","pdft","Near Mint","English","foil","","2025-12-26 15:01:34.853000","121s","False","False",""
"1","1","Draconic Disciple","scd","Near Mint","English","","","2025-12-20 13:07:20.400000","225","False","False",""
"1","1","Dragon","tm3c","Near Mint","English","","","2026-02-25 01:38:37.413000","12","False","False",""
"1","1","Dragon","ttla","Near Mint","English","","","2026-02-25 02:49:59.590000","9","False","False",""
"1","1","Dragon","tm3c","Near Mint","English","","","2026-02-25 02:49:59.590000","12","False","False",""
"1","1","Dragon","tm3c","Near Mint","English","","","2026-02-16 05:48:02.273000","12","False","False",""
"1","1","Dragon","ttdm","Near Mint","English","","","2026-02-25 02:50:24.000000","11","False","False",""
"1","1","Dragon","ttdm","Near Mint","English","","","2026-02-25 02:50:24.000000","11","False","False",""
"1","1","Dragon","ttdm","Near Mint","English","","","2026-02-14 12:16:41.957000","11","False","False",""
"1","1","Dragon","ttdm","Near Mint","English","","","2026-02-25 01:38:27.597000","11","False","False",""
"4","4","Dragon","tscd","Near Mint","English","","","2026-02-25 00:15:59.897000","16","False","False",""
"1","1","Dragon","tscd","Near Mint","English","","","2026-02-25 00:15:19.627000","16","False","False",""
"1","1","Dragon Elemental","totc","Near Mint","English","","","2026-02-16 05:47:52.607000","13","False","False",""
"1","1","Dragon Elemental","totc","Near Mint","English","","","2026-02-25 02:50:15.557000","13","False","False",""
"1","1","Dragon Mage","scd","Near Mint","English","","","2025-12-20 13:07:20.400000","132","False","False",""
"1","1","Dragon Sniper","tdm","Near Mint","English","","","2025-04-12 21:46:51.113000","139","False","False",""
"1","1","Dragon Tempest","scd","Near Mint","English","","","2025-11-20 20:30:32.080000","133","False","False",""
"1","1","Dragonclaw Strike","tdm","Near Mint","English","","","2025-04-12 21:46:51.113000","180","False","False",""
"1","1","Dragonfire Blade","tdm","Near Mint","English","","","2025-11-21 15:23:26.117000","240","False","False",""
"1","1","Dragonfly Swarm","tla","Near Mint","English","","","2025-12-27 02:04:28.330000","215","False","False",""
"1","1","Dragonkin Berserker","scd","Near Mint","English","","","2025-12-20 13:07:20.400000","134","False","False",""
"1","1","Dragonlord's Servant","scd","Near Mint","English","","","2025-12-20 13:07:20.400000","135","False","False",""
"1","1","Dragonmaster Outcast","scd","Near Mint","English","","","2025-12-20 13:07:20.400000","136","False","False",""
"1","1","Dragon's Hoard","scd","Near Mint","English","","","2025-12-20 13:07:20.400000","264","False","False",""
"1","1","Dragon's Rage Channeler","mh2","Near Mint","English","","","2025-03-06 04:09:36.037000","121","False","False",""
"1","1","Dragonskull Summit","pip","Near Mint","English","","","2025-03-06 03:32:31.347000","261","False","False",""
"1","1","Dragonskull Summit","tmc","Near Mint","English","","","2026-03-09 11:30:52.800000","64","False","False",""
"1","1","Dragonskull Summit","tdc","Near Mint","English","","","2025-12-26 23:09:53.907000","357","False","False",""
"1","1","Dragonspeaker Shaman","scd","Near Mint","English","","","2025-11-20 20:30:32.080000","137","False","False",""
"1","1","Dragonstorm Globe","tdm","Near Mint","English","foil","","2025-04-12 21:46:51.113000","241","False","False",""
"1","1","Dragonstorm Globe","tdm","Near Mint","English","","","2025-04-12 21:26:33.300000","241","False","False",""
"1","1","Dragonstorm Globe","tdm","Near Mint","English","","","2025-06-11 18:35:50.397000","241","False","False",""
"1","1","Dragonwing Glider","one","Near Mint","English","","","2025-02-11 08:26:04.320000","128","False","False",""
"1","1","Drake","totc","Near Mint","English","","","2026-02-14 12:16:41.957000","5","False","False",""
"1","1","Drake","totc","Near Mint","English","","","2026-02-25 02:49:59.590000","5","False","False",""
"1","1","Drake","tmkc","Near Mint","English","","","2026-02-14 12:16:41.957000","6","False","False",""
"1","1","Drake","tmkc","Near Mint","English","","","2026-02-25 01:38:49.203000","6","False","False",""
"1","1","Drake Hatcher","fdn","Near Mint","English","","","2025-02-11 08:26:04.320000","35","False","False",""
"1","1","Drake Hatcher // Drake Hatcher","afdn","Near Mint","English","","","2026-01-13 02:53:25.367000","5","False","False",""
"1","1","Drakuseth, Maw of Flames","scd","Near Mint","English","","","2025-12-20 13:07:20.400000","138","False","False",""
"1","1","Dramatic Accusation","mkm","Near Mint","English","","","2025-08-17 02:28:53.167000","53","False","False",""
"1","1","Drannith Magistrate","iko","Near Mint","English","","","2025-08-27 19:08:08.953000","11","False","False","17.55"
"1","1","Dread Drone","cmm","Near Mint","English","","","2025-08-17 02:18:04.837000","152","False","False",""
"1","1","Dreadbore","rvr","Near Mint","English","","","2025-08-17 01:48:18.500000","365","False","False","0.60"
"1","1","Dreadmalkin","rvr","Near Mint","English","","","2025-08-17 02:18:04.837000","75","False","False",""
"1","1","Dreadwing Scavenger","fdn","Near Mint","English","","","2025-02-11 08:26:04.320000","118","False","False",""
"1","1","Dream Eater","dsc","Near Mint","English","","","2025-12-22 04:28:46.833000","116","False","False",""
"1","1","Dream Eater","mkc","Near Mint","English","","","2025-12-20 13:12:20.170000","101","False","False",""
"1","1","Dream Pillager","scd","Near Mint","English","","","2025-12-20 13:07:20.400000","139","False","False",""
